instance,goal,selfContradicting,derivableFromEmpty,derivableAtAll,nonAttackedAssumption
exp_acyclic_depvary_step8_batch_yyy07.pl,e4,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy07.pl,a5,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy07.pl,f3,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy07.pl,d1,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy08.pl,d3,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy08.pl,c4,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy08.pl,a1,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy08.pl,a4,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy08.pl,b3,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy09.pl,t3,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy09.pl,s4,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy09.pl,b2,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy09.pl,e4,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy10.pl,b3,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy10.pl,z3,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy10.pl,c4,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy10.pl,b5,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy10.pl,a4,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy10.pl,d4,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy10.pl,b4,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy10.pl,f1,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy10.pl,c5,false,false,true,false
exp_acyclic_depvary_step8_batch_yyy10.pl,d1,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy01.pl,b5,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy01.pl,d1,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy01.pl,b3,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy02.pl,u5,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy02.pl,s4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy02.pl,w3,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy02.pl,b3,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy02.pl,v3,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy02.pl,d3,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy02.pl,a1,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy02.pl,e3,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy03.pl,t1,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy03.pl,a5,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy03.pl,a4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy03.pl,f2,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy03.pl,b4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy03.pl,z1,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy03.pl,c1,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy03.pl,c4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy04.pl,d1,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy04.pl,s5,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy04.pl,a4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy04.pl,e3,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy04.pl,b4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy04.pl,b5,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy04.pl,c3,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy04.pl,a1,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy05.pl,c4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy05.pl,d4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy05.pl,f1,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy05.pl,c5,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy05.pl,a3,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy05.pl,f2,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy05.pl,z1,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy05.pl,e4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy06.pl,c2,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy06.pl,x1,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy06.pl,e4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy06.pl,d4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy06.pl,b2,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy06.pl,e3,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy06.pl,a4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy07.pl,d5,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy07.pl,p2,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy07.pl,x1,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy07.pl,b4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy07.pl,b5,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy07.pl,c4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy07.pl,e5,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy07.pl,f2,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy07.pl,d4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy07.pl,q1,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy08.pl,c5,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy08.pl,d4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy08.pl,c1,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy08.pl,a3,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy08.pl,f3,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy08.pl,f4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy08.pl,b3,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy08.pl,d5,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy08.pl,e5,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy08.pl,x2,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy08.pl,c4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy09.pl,y4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy09.pl,c5,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy09.pl,b1,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy09.pl,e5,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy09.pl,e3,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy09.pl,a4,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy10.pl,e1,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy10.pl,f3,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy10.pl,f2,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy10.pl,y3,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy10.pl,d5,false,false,true,false
exp_acyclic_depvary_step9_batch_yyy10.pl,c1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy01.pl,b3,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy01.pl,a3,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy01.pl,e1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy02.pl,q1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy02.pl,e1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy02.pl,t1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy03.pl,c2,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy03.pl,d1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy03.pl,b3,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy04.pl,a1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy04.pl,c1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy04.pl,d1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy04.pl,e1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy05.pl,f1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy05.pl,c1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy06.pl,c3,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy06.pl,b1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy06.pl,c1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy07.pl,f1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy07.pl,e2,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy07.pl,e1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy08.pl,c2,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy08.pl,c3,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy08.pl,b3,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy08.pl,a1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy08.pl,f1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy08.pl,a3,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy09.pl,c2,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy09.pl,e1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy10.pl,c1,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy10.pl,b3,false,false,true,false
exp_acyclic_indvary1_step1_batch_yyy10.pl,a1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy01.pl,a2,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy01.pl,e1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy01.pl,d1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy02.pl,d2,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy02.pl,b3,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy02.pl,e2,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy02.pl,f1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy02.pl,q1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy02.pl,c1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy03.pl,z1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy03.pl,a1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy03.pl,b3,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy03.pl,b1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy03.pl,d2,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy04.pl,s2,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy04.pl,e1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy04.pl,b2,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy04.pl,c1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy05.pl,c3,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy05.pl,q1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy05.pl,a3,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy05.pl,z1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy06.pl,r1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy06.pl,e1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy06.pl,d1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy06.pl,c2,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy06.pl,d2,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy07.pl,a1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy07.pl,c3,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy07.pl,b1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy07.pl,c1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy08.pl,y1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy08.pl,f1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy08.pl,q1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy08.pl,q2,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy08.pl,u1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy09.pl,f1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy09.pl,a2,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy09.pl,x1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy09.pl,d1,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy09.pl,c2,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy10.pl,b2,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy10.pl,a2,false,false,true,false
exp_acyclic_indvary1_step2_batch_yyy10.pl,e1,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy01.pl,f2,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy01.pl,d2,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy01.pl,p2,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy01.pl,b3,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy01.pl,d1,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy01.pl,a2,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy01.pl,y1,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy01.pl,f1,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy02.pl,e1,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy02.pl,y1,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy03.pl,b2,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy03.pl,f2,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy03.pl,e2,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy03.pl,c1,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy03.pl,c3,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy04.pl,b1,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy04.pl,w2,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy04.pl,y2,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy05.pl,a2,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy05.pl,w2,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy06.pl,a3,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy06.pl,a1,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy07.pl,e2,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy07.pl,f1,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy07.pl,d1,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy07.pl,c3,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy07.pl,v2,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy08.pl,d1,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy08.pl,d2,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy08.pl,e1,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy09.pl,r1,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy09.pl,d1,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy10.pl,f1,false,false,true,false
exp_acyclic_indvary1_step3_batch_yyy10.pl,c2,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy01.pl,u1,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy01.pl,a2,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy01.pl,c1,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy02.pl,w3,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy02.pl,c2,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy02.pl,c3,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy02.pl,r3,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy02.pl,e2,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy03.pl,e2,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy03.pl,d2,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy03.pl,c2,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy03.pl,a3,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy03.pl,b3,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy03.pl,c1,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy04.pl,v1,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy04.pl,y2,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy05.pl,f1,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy05.pl,a2,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy05.pl,a1,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy05.pl,d2,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy06.pl,q1,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy06.pl,w1,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy07.pl,a3,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy07.pl,e1,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy08.pl,b1,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy08.pl,b3,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy08.pl,y2,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy09.pl,d2,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy10.pl,c2,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy10.pl,c3,false,false,true,false
exp_acyclic_indvary1_step4_batch_yyy10.pl,r2,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy01.pl,a1,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy01.pl,z2,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy01.pl,b3,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy01.pl,q2,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy01.pl,c1,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy02.pl,b3,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy02.pl,c2,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy02.pl,c3,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy02.pl,a2,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy02.pl,z2,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy03.pl,a2,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy03.pl,e1,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy04.pl,b3,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy04.pl,d1,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy04.pl,a3,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy05.pl,a3,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy06.pl,y1,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy06.pl,e2,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy07.pl,e2,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy07.pl,b3,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy07.pl,b1,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy07.pl,f1,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy08.pl,b1,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy09.pl,d2,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy09.pl,u1,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy10.pl,a1,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy10.pl,e2,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy10.pl,c3,false,false,true,false
exp_acyclic_indvary1_step5_batch_yyy10.pl,a2,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy01.pl,x4,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy01.pl,f1,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy01.pl,q1,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy01.pl,e2,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy01.pl,b1,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy01.pl,e1,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy02.pl,f2,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy02.pl,x5,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy03.pl,y4,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy03.pl,b3,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy03.pl,v3,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy03.pl,q1,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy04.pl,p1,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy04.pl,b1,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy05.pl,v5,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy06.pl,d2,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy06.pl,b1,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy06.pl,x4,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy07.pl,d2,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy08.pl,e1,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy09.pl,a3,false,false,true,false
exp_acyclic_indvary1_step6_batch_yyy09.pl,a1,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy01.pl,q5,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy01.pl,p3,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy01.pl,r6,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy02.pl,e1,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy02.pl,b1,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy02.pl,c2,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy03.pl,b1,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy03.pl,d1,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy03.pl,b2,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy04.pl,z5,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy04.pl,c2,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy05.pl,c2,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy05.pl,c3,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy05.pl,u1,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy05.pl,d1,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy06.pl,f1,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy06.pl,f2,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy07.pl,c1,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy07.pl,z3,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy08.pl,c1,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy09.pl,a1,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy09.pl,d1,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy09.pl,e2,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy10.pl,f1,false,false,true,false
exp_acyclic_indvary1_step7_batch_yyy10.pl,c2,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy01.pl,v6,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy02.pl,f2,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy02.pl,e1,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy02.pl,d2,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy03.pl,d1,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy03.pl,u3,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy03.pl,v5,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy04.pl,b3,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy05.pl,p2,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy05.pl,t6,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy05.pl,c2,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy05.pl,v4,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy06.pl,r3,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy07.pl,q1,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy08.pl,c1,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy08.pl,f1,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy08.pl,u2,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy09.pl,c1,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy10.pl,v4,false,false,true,false
exp_acyclic_indvary1_step8_batch_yyy10.pl,t2,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy01.pl,b2,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy02.pl,t1,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy02.pl,b3,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy02.pl,b1,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy02.pl,d2,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy02.pl,c2,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy03.pl,c2,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy03.pl,a1,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy03.pl,f2,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy03.pl,q2,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy03.pl,p2,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy04.pl,b3,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy04.pl,e1,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy04.pl,c3,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy05.pl,b3,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy05.pl,q2,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy05.pl,a2,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy05.pl,b2,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy05.pl,c1,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy05.pl,d2,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy06.pl,b3,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy06.pl,b1,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy06.pl,b2,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy06.pl,e1,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy07.pl,a1,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy07.pl,f1,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy08.pl,q1,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy08.pl,f1,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy09.pl,a1,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy09.pl,c2,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy09.pl,e1,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy10.pl,a3,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy10.pl,d1,false,false,true,false
exp_acyclic_indvary2_step1_batch_yyy10.pl,c1,false,false,true,false
